"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Alias","Assignee Real Name","Blocks","Classification","Deadline","Depends on","Flags","Hardware","Keywords","Last Visit","Number of Comments","Opened","OS","Personal Tags","Priority","QA Contact","QA Contact Real Name","Reporter","Reporter Real Name","Severity","Summary","Target Milestone","URL","Version","Votes","Whiteboard"
169374,"z_Archived","TPTP","mmings","CLOSED","FIXED","Document how to export instrumented jars for remote execution","2016-05-05 10:49:21",,"Matt Mings",,"Eclipse Foundation",,,,"All",,,6,"2007-01-02 16:32:46","All",,"P2",,,"dskeen","David Skeen","major","Document how to export instrumented jars for remote execution"," ---",,"unspecified",0,"closed460"
299596,"z_Archived","TPTP","jerome.bozier","CLOSED","DUPLICATE","test log is not deleted and reference is not updated when the test suite is deleted from disk","2016-05-05 10:30:44",,"Bozier jerome",,"Eclipse Foundation",,,,"PC",,,7,"2010-01-13 23:37:06","Windows XP",,"P2","kathy","Kathy Chan","biaolu","Biao Lu","major","test log is not deleted and reference is not updated when the test suite is deleted from disk"," ---",,"unspecified",0,
514792,"Orion","Editor","libingw","RESOLVED","FIXED","AnnotationStyler to merge html and DOM node style in compare widget.","2017-07-12 09:07:13",,"libing wang",,"ECD",,,,"PC",,,16,"2017-04-05 12:34:03","Mac OS X",,"P2",,,"libingw","libing wang","major","AnnotationStyler to merge html and DOM node style in compare widget.",15.0,,"unspecified",0,
133586,"z_Archived","TPTP","paulslau","CLOSED","WONTFIX","Support editing table items","2016-05-05 10:29:33",,"Paul Slauenwhite",170651,"Eclipse Foundation",,,,"PC",,,22,"2006-03-28 11:39:46","Windows XP",,"P2",,,"amehrega",,"major","Support editing table items"," ---",,"unspecified",0,"closed471"
541374,"Community","CI-Jenkins","ci.admin-inbox","RESOLVED","NOT_ECLIPSE","JAXB RI Release Job Is Failing: java.io.IOException: No space left on device","2018-11-20 10:25:44",,"CI Admin Inbox",,"Eclipse Foundation",,,,"All",,,2,"2018-11-20 09:25:30","All",,"P2",,,"tomas.kraus","Tomas Kraus","major","JAXB RI Release Job Is Failing: java.io.IOException: No space left on device"," ---",,"unspecified",0,
493343,"Papyrus-rt","tool","give.a.damus","CLOSED","FIXED","Undo multiple protocol drop onto capsule-part fails","2016-10-18 14:25:47",,"Christian Damus",,"Modeling",,,,"PC",,,7,"2016-05-10 10:18:28","Mac OS X",,"P2",,,"give.a.damus","Christian Damus","major","Undo multiple protocol drop onto capsule-part fails","0.8.0",,"1.0.0",0,
381340,"z_Archived","EDT","jspadea","CLOSED","FIXED","datasource is not initialized in 0.8.1","2017-02-23 14:07:01",,"Justin Spadea",,"Eclipse Foundation",,,,"PC",,,7,"2012-06-01 06:10:33","Windows XP",,"P2",,,"lulu","lu lu","major","datasource is not initialized in 0.8.1"," ---",,"unspecified",0,
199086,"z_Archived","TPTP","slavescu","CLOSED","WONTFIX","Performance : Memory usage is lot higher on Re-opening the RCP application and clicking on correlction, then creating same correlation.","2016-05-05 10:51:01",,"Marius Slavescu",,"Eclipse Foundation",,,,"PC",,,9,"2007-08-07 10:54:20","Windows XP",,"P2",,,"prafulr","Praful Rajawat","major","Performance : Memory usage is lot higher on Re-opening the RCP application and clicking on correlction, then creating same correlation."," ---",,"unspecified",0,
122467,"z_Archived","TPTP","duncan","CLOSED","DUPLICATE","VM arguments are ignored when profiling an Eclipse Application","2016-05-05 11:02:25",,"Bob Duncan",,"Eclipse Foundation",,,,"PC",,,8,"2006-01-02 13:45:57","Windows XP",,"P2",,,"mario.winterer","Mario Winterer","major","VM arguments are ignored when profiling an Eclipse Application"," ---",,"unspecified",1,"closed471"
329657,"Platform","Resources","platform-resources-inbox","NEW"," ---","An active build blocks user task (like save)","2020-08-14 04:46:50",,"Platform-Resources-Inbox",409386,"Eclipse Project",,,,"All","helpwanted, investigate, performance",,38,"2010-11-08 03:51:41","All",,"P2",,,"h143570","Balázs Bessenyei","major","An active build blocks user task (like save)"," ---",,3.7,24,
285386,"z_Archived","TPTP","chengrui.deng","CLOSED","FIXED","sun* and java* methods not filtered in execution statistics after reattaching","2016-05-05 10:50:51",,"Chengrui Deng",,"Eclipse Foundation",,,,"PC",,,5,"2009-08-03 02:51:07","Windows XP",,"P2","kathy","Kathy Chan","chengrui.deng","Chengrui Deng","major","sun* and java* methods not filtered in execution statistics after reattaching"," ---",,"unspecified",0,"closed471"
188871,"z_Archived","PDT","yaron.m","CLOSED","FIXED","PHP Preferences - in servers page - add a ""make default"" in servers and executables (currently only in debug page)","2020-05-14 11:08:06",,"Yaron Mazor",,"Eclipse Foundation",,,,"All",,,3,"2007-05-24 06:41:57","Windows XP",,"P2","yossi.l","Yossi Luson","gadi","Gadi Goldbarg","major","PHP Preferences - in servers page - add a ""make default"" in servers and executables (currently only in debug page)"," ---",,"unspecified",0,
113873,"z_Archived","TPTP","kathy","CLOSED","WONTFIX","Resource leaks revealed by GetRelease test","2016-05-05 10:53:10",,"Kathy Chan",,"Eclipse Foundation",,,,"PC",,,8,"2005-10-26 14:54:15","Windows XP",,"P2",,,"andrew.kaylor","Andy Kaylor","major","Resource leaks revealed by GetRelease test"," ---",,"unspecified",0,"closed471"
317912,"Platform","UI","pwebster","RESOLVED","FIXED","3.x RCP applications have to be updated before they can run in e4","2019-05-21 10:11:04",,"Paul Webster",,"Eclipse Project",,341594,,"PC",,,26,"2010-06-25 01:58:21","Windows XP",,"P2",,,"Lars.Vogel","Lars Vogel","major","3.x RCP applications have to be updated before they can run in e4",4.2,,4.1,0,
240816,"z_Archived","TPTP","paulslau","CLOSED","WONTFIX","URL recorder and test editor do not use host/port from Eclipse preferences.","2016-05-05 10:28:36",,"Paul Slauenwhite",,"Eclipse Foundation",,,,"All",,,4,"2008-07-15 08:32:22","All",,"P2",,,"paulslau","Paul Slauenwhite","major","URL recorder and test editor do not use host/port from Eclipse preferences."," ---",,"unspecified",0,
571629,"Papyrus","Views","give.a.damus","RESOLVED","FIXED","[Properties] Undo fails and other problems with applied stereotypes","2021-04-28 10:38:05",,"Christian Damus",573167,"Modeling",,,,"All",,,5,"2021-03-02 15:23:56","All",,"P2","rschnekenburger","Remi Schnekenburger","give.a.damus","Christian Damus","major","[Properties] Undo fails and other problems with applied stereotypes","M4",,"5.1.0",0,
519039,"Orion","Editor","libingw","CLOSED","WONTFIX","Issues after injecting a custom DOM node in the editor.","2018-04-09 09:37:09",,"libing wang",,"ECD",,,,"PC",,,2,"2017-06-30 09:50:54","Mac OS X",,"P2",,,"libingw","libing wang","major","Issues after injecting a custom DOM node in the editor."," ---",,"unspecified",0,
100910,"z_Archived","TPTP","paulslau","CLOSED","WONTFIX","(Test) Recorder does not honor the browser's SSL negotiation settings when a proxy server is used.","2016-05-05 10:31:48",,"Paul Slauenwhite",,"Eclipse Foundation",,,,"PC",,,18,"2005-06-20 13:49:11","Windows XP",,"P2",,,"mddunn","Mark D Dunn","major","(Test) Recorder does not honor the browser's SSL negotiation settings when a proxy server is used."," ---",,"unspecified",0,"housecleaned460"
513344,"Papyrus-rt","core","give.a.damus","CLOSED","FIXED","[UML-RT] Problem with extension containment lists of more than four elements","2017-03-21 12:17:29",,"Christian Damus",,"Modeling",,,,"All",,,6,"2017-03-08 17:47:23","All",,"P2",,,"give.a.damus","Christian Damus","major","[UML-RT] Problem with extension containment lists of more than four elements","0.9.0",,"0.9.0",0,
124292,"WTP ServerTools","wst.server","deboer","CLOSED","FIXED","Issues with IModules returned from ServerUtil.getModule(IProject) on rename","2017-10-11 15:57:10",,"Tim deBoer",,"WebTools",,,,"PC",,,22,"2006-01-18 09:37:43","Windows XP",,"P2",,,"rfrost","Rob Frost","major","Issues with IModules returned from ServerUtil.getModule(IProject) on rename","1.5.1 M151",,"1.0.1",0,
332741,"z_Archived","PDT","php.debug-inbox","CLOSED","FIXED","Step into: External phar archives","2020-05-14 11:08:13",,"PHP Debug",,"Eclipse Foundation",,,,"PC",,,16,"2010-12-16 09:14:51","Windows 7",,"P2","ilina.s","Ilina Stefanova","martin.eisengardt","Martin Eisengardt","major","Step into: External phar archives"," ---",,"unspecified",0,
489457,"Papyrus","Diagram","give.a.damus","RESOLVED","FIXED","[Composite Diagram] NPE in BehaviorPortEditPolicy when port deleted","2016-03-11 16:25:46",,"Christian Damus",483637,"Modeling",,,,"PC",,,6,"2016-03-11 14:19:15","Mac OS X",,"P2",,,"give.a.damus","Christian Damus","major","[Composite Diagram] NPE in BehaviorPortEditPolicy when port deleted","SR2",,"1.1.4",0,
320895,"Platform","UI","platform-ui-triaged","RESOLVED","WONTFIX","Consistency and stylability all gutters and margins in default stylesheet","2019-10-08 10:45:06",,"Platform UI Triaged",293481,"Eclipse Project",,,,"All","usability",,10,"2010-07-26 09:35:53","All",,"P2",,,"daniel_megert","Dani Megert","major","Consistency and stylability all gutters and margins in default stylesheet"," ---",,4.1,0,"stalebug"
233242,"z_Archived","TPTP","andykong","CLOSED","DUPLICATE","Null Pointer Exception in MethodDetailsStatistic","2016-05-05 11:01:17",,"Andy Kong",,"Eclipse Foundation",,,,"PC",,,10,"2008-05-21 10:48:14","Windows XP",,"P2",,,"andykong","Andy Kong","major","Null Pointer Exception in MethodDetailsStatistic"," ---",,"unspecified",0,"closed460"
555497,"Capella","UI","jean.barata","CLOSED","MOVED","Epbs part and ConfigurationItem are not synchronized in properties view","2021-01-12 03:27:04",,"Jean Barata",,"Polarsys",,,,"All",,,2,"2015-01-14 04:37:45","All",,"P2",,,"jean.barata","Jean Barata","major","Epbs part and ConfigurationItem are not synchronized in properties view"," ---","https://github.com/eclipse/capella/issues/1738","0.8.0",0,138
499182,"Mylyn Builds","Hudson Connector","jason","RESOLVED","FIXED","Hudson Connector cannot retrieve build information if Jenkins does not provide changeset tag","2016-08-11 19:40:49",,"Jason Thompson",,"Mylyn",,,,"PC","contributed",,6,"2016-08-04 16:24:09","Windows 10",,"P2",,,"jason","Jason Thompson","major","Hudson Connector cannot retrieve build information if Jenkins does not provide changeset tag",1.13,,1.12,0,
257883,"z_Archived","PDT","ganoro","NEW"," ---","Open External PHP file - Both 'Run as'/ 'debug as' options in Ouline view don't work","2020-05-14 10:17:34",,"Roy Ganor",,"Eclipse Foundation",,,,"PC",,,3,"2008-12-08 05:18:20","Windows XP",,"P2",,,"kalin.a","Kalin","major","Open External PHP file - Both 'Run as'/ 'debug as' options in Ouline view don't work"," ---",,"unspecified",0,
295671,"z_Archived","TPTP","jgwest","CLOSED","WONTFIX","Thread deadlock detection producing false-positive deadlocks in UI","2016-05-05 11:00:48",,"Jonathan West",,"Eclipse Foundation",,,,"PC",,,20,"2009-11-19 21:49:31","Windows XP",,"P2","kathy","Kathy Chan","jgwest","Jonathan West","major","Thread deadlock detection producing false-positive deadlocks in UI"," ---",,"unspecified",0,"post472"
158964,"WTP ServerTools","jst.server","deboer","CLOSED","FIXED","[hotbug] Need to Add WebSphere Application Server Community Edition v1.1 to the resulting page of the ""didn't see your server click here""","2017-10-11 16:06:23",,"Tim deBoer",,"WebTools",,,,"PC",,,16,"2006-09-27 09:43:35","Windows XP",,"P2","deboer","Tim deBoer","linsun.unc","Lin Sun","major","[hotbug] Need to Add WebSphere Application Server Community Edition v1.1 to the resulting page of the ""didn't see your server click here""","1.5.2 M152",,1.5,0,"PMC_approved"
380293,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","[Table] Columns declared in tableconfiguration are never created when we create an empty table","2020-05-01 11:26:33",,"Gregoire Dupe",370802,"Eclipse Foundation",,,"juno+, kepler+","PC",,,9,"2012-05-22 11:43:55","Windows XP",,"P2",,,"vincent.lorenzo","vincent lorenzo","major","[Table] Columns declared in tableconfiguration are never created when we create an empty table"," ---",,"unspecified",0,
288187,"z_Archived","TPTP","ewchan","CLOSED","DUPLICATE","Refresh View action in Profiling Monitor View does not refresh statistic view.","2016-05-05 11:09:47",,"Eugene Chan",,"Eclipse Foundation",,,,"PC",,,2,"2009-08-31 17:49:58","Windows XP",,"P2","kathy","Kathy Chan","ewchan","Eugene Chan","major","Refresh View action in Profiling Monitor View does not refresh statistic view."," ---",,"unspecified",0,
193140,"z_Archived","TPTP","ewchan","CLOSED","WONTFIX","Exception when profiling an app","2016-05-05 10:52:12",,"Eugene Chan",,"Eclipse Foundation",,,,"PC",,,11,"2007-06-18 12:45:00","Windows XP",,"P2",,,"popescu","Valentina Popescu","major","Exception when profiling an app"," ---",,"unspecified",0,"closed471"
243918,"z_Archived","Sequoyah","fabio.fantato","CLOSED","FIXED","[tml][protocol] Wrong ""If"" test in ProtocolEngine class.","2016-11-08 14:45:51",,"Fabio Fantato",,"Eclipse Foundation",,,,"PC","contributed",,6,"2008-08-12 13:48:08","Windows XP",,"P2","nkvg64","Daniel Barboza Franco","lucasanselmo","Lucas Anselmo","major","[tml][protocol] Wrong ""If"" test in ProtocolEngine class."," ---",,"unspecified",0,"released_0.1"
485566,"Orion","Client","Silenio_Quarti","RESOLVED","FIXED","theme import problems","2016-01-12 16:55:56",,"Silenio Quarti",,"ECD",,,,"PC",,,5,"2016-01-11 11:47:58","All",,"P2",,,"grant_gayed","Grant Gayed","major","theme import problems",11.0,,10.0,0,
152198,"EMF Services","Validation","cbmcgee","VERIFIED","FIXED","Validation framework needs to allow  support for namespace collision","2017-02-24 15:09:03",,"Chris McGee",,"Modeling",,,,"PC",,,4,"2006-07-28 15:03:33","Windows XP",,"P2",,,"sudhakar","Abraham Sudhakar","major","Validation framework needs to allow  support for namespace collision"," ---",,"unspecified",0,
184236,"z_Archived","TPTP","mmings","CLOSED","FIXED","ARM Analysis Type needs to different Menu option then CBE and JMX","2016-05-05 10:48:49",,"Matt Mings",,"Eclipse Foundation",,,,"PC",,,3,"2007-04-26 10:32:10","Windows XP",,"P2",,,"mmings","Matt Mings","major","ARM Analysis Type needs to different Menu option then CBE and JMX"," ---",,"unspecified",0,
234907,"z_Archived","TPTP","jgwest","CLOSED","WONTFIX","Illegal Iterator list mods in EMFUtil","2016-05-05 10:57:59",,"Jonathan West",,"Eclipse Foundation",,,,"PC",,,4,"2008-05-30 14:26:29","Windows XP",,"P2","kathy","Kathy Chan","dmorris","DuWayne Morris","major","Illegal Iterator list mods in EMFUtil"," ---",,"unspecified",0,"housecleaned471"
556313,"Reqcycle","Requirement Editor","raphael.faudou","RESOLVED","FIXED","Cannot delete requirement created with ""local"" requirement source","2016-03-22 11:40:53",,"Raphael Faudou",,"Polarsys",,,,"PC",,,6,"2016-03-17 14:49:29","Mac OS X",,"P2","raphael.faudou","Raphael Faudou","raphael.faudou","Raphael Faudou","major","Cannot delete requirement created with ""local"" requirement source","0.10.M1",,"0.9.0",0,826
258814,"z_Archived","TPTP","jbowles","CLOSED","FIXED","Add BVT results to TPTP test reports.","2016-05-05 10:41:28",,"Joshua Bowles",,"Eclipse Foundation",,,"review+","All",,,20,"2008-12-15 09:07:39","All",,"P2",,,"paulslau","Paul Slauenwhite","major","Add BVT results to TPTP test reports."," ---",,"unspecified",0,
297065,"z_Archived","TPTP","paulslau","CLOSED","FIXED","Test asset created by save-as operation changed after updates to original test asset.","2016-05-05 10:31:03",,"Paul Slauenwhite",,"Eclipse Foundation",,,,"All",,,4,"2009-12-07 09:13:05","All",,"P2","kathy","Kathy Chan","paulslau","Paul Slauenwhite","major","Test asset created by save-as operation changed after updates to original test asset."," ---",,"unspecified",0,"adopter"
130165,"WTP Releng","releng","webtools.releng-inbox","NEW"," ---","JST doc feature inadequate for adopters","2018-06-29 15:07:00",,"webtools.releng",,"WebTools",,,,"PC","plan",,14,"2006-03-02 12:51:35","Windows XP",,"P2",,,"katep","Kate Price","major","JST doc feature inadequate for adopters","Future",,3.10,0,
160456,"z_Archived","PDT","shalom","CLOSED","FIXED","Implement a path mapper!","2020-05-14 11:08:07",,"Shalom Gibly",165206,"Eclipse Foundation",,,,"All",,,4,"2006-10-11 07:29:36","Windows XP",,"P2",,,"dominic","Dominic Clifton","major","Implement a path mapper!"," ---",,"unspecified",2,
247844,"z_Archived","TPTP","paulslau","CLOSED","WONTFIX","ClassNotFoundException in running cosmos test automation","2016-05-05 10:50:02",,"Paul Slauenwhite",215135,"Eclipse Foundation",,,,"PC",,,7,"2008-09-18 12:03:31","Windows XP",,"P2",,,"sadravid","Saurabh Dravid","major","ClassNotFoundException in running cosmos test automation"," ---",,"unspecified",0,"housecleaned461 closed461"
281692,"z_Archived","TPTP","jbowles","CLOSED","FIXED","Installation failure on Linux EM64T when using Galileo update site","2016-05-05 10:42:34",,"Joshua Bowles",,"Eclipse Foundation",,,,"PC",,,29,"2009-06-26 13:25:18","Linux",,"P2","kathy","Kathy Chan","marc_sandusky",,"major","Installation failure on Linux EM64T when using Galileo update site"," ---",,"unspecified",1,"closed471"
367593,"Dali JPA Tools","JPA","pascal.filion","RESOLVED","FIXED","JPA Problem: The left parenthesis is missing from the IN expression. (but there's NO  right either!)","2017-05-30 10:39:41",,"Pascal Filion",,"WebTools",,367656,,"PC",,,5,"2011-12-28 03:59:42","Windows XP",,"P2",,,"elh.mailgate","elhanan Maayan","major","JPA Problem: The left parenthesis is missing from the IN expression. (but there's NO  right either!)","3.0.2",,"3.0.1",0,
139006,"z_Archived","PDT","shalom","CLOSED","FIXED","run as php executable","2020-05-14 11:08:20",,"Shalom Gibly",,"Eclipse Foundation",,,,"PC",,,5,"2006-04-27 13:22:24","Mac OS X - Carbon (unsup.)",,"P2",,,"moty","Moty Keret","major","run as php executable"," ---",,"unspecified",0,
291546,"EclipseLink","JPA","tomas.kraus","RESOLVED","FIXED","[Performance] - Performance degradation due to usage of Vector in DescriptorEventManager","2019-03-13 12:37:47",,"Tomas Kraus",220772,"EE4J",,,,"All",,,18,"2009-10-06 21:28:27","All",,"P2",,,"mitesh.meswani","Mitesh Meswani","major","[Performance] - Performance degradation due to usage of Vector in DescriptorEventManager","2.7.0",,2.0,1,
512896,"Orion","Client","libingw","RESOLVED","FIXED","Selection model does not highlight the current selection in search panel","2017-03-01 11:29:52",,"libing wang",,"ECD",,,,"PC",,,2,"2017-03-01 11:27:26","Mac OS X",,"P2",,,"libingw","libing wang","major","Selection model does not highlight the current selection in search panel"," ---",,"unspecified",0,
121070,"z_Archived","TPTP","mddunn","CLOSED","FIXED","NPE when trying to record test","2016-05-05 10:32:49",,"Mark D Dunn",,"Eclipse Foundation",,,,"PC",,,6,"2005-12-15 11:04:07","All",,"P2",,,"panagiotis.korros","Panagiotis Korros","major","NPE when trying to record test"," ---",,"unspecified",0,
326986,"z_Archived","PDT","php.ui-inbox","CLOSED","FIXED","Renaming files in the Navigator causes an 'Error' in the Editor","2020-05-14 11:08:51",,"PHP UI",,"Eclipse Foundation",,,,"PC",,,5,"2010-10-05 05:03:33","Linux",,"P2",,,"rich.sage","Rich Sage","major","Renaming files in the Navigator causes an 'Error' in the Editor"," ---",,"unspecified",0,
112952,"z_Archived","TPTP","xubing","CLOSED","WONTFIX","Launching profiler causes JVM crash from EXCEPTION_ACCESS_VIOLATION","2016-05-05 11:09:33",,"Bing Xu",,"Eclipse Foundation",,,,"PC",,,25,"2005-10-18 11:42:18","Windows XP",,"P2",,,"ryan.murray","Ryan","major","Launching profiler causes JVM crash from EXCEPTION_ACCESS_VIOLATION"," ---",,"unspecified",0,"housecleaned460 closed471"
369979,"z_Archived","Sapphire","shenxue.zhou","CLOSED","FIXED","[Regression] Property sheets don't change when diagram's selection changes","2021-11-19 09:22:08",,"Shenxue Zhou",,"Eclipse Foundation",,,,"All",,,4,"2012-01-27 12:38:41","All",,"P2",,,"shenxue.zhou","Shenxue Zhou","major","[Regression] Property sheets don't change when diagram's selection changes"," ---",,"unspecified",0,
507024,"Papyrus","Core","give.a.damus","RESOLVED","FIXED","[Model management] Model indexer blocks UI","2017-06-19 06:54:29",,"Christian Damus",514651,"Modeling",,,,"All",,,17,"2016-11-04 05:00:45","All",,"P2",,,"ansgar.radermacher","Ansgar Radermacher","major","[Model management] Model indexer blocks UI","3.0.0",,"unspecified",0,"blockingpapyrusrt"
169380,"z_Archived","TPTP","mmings","CLOSED","FIXED","Document use of the update site","2016-05-05 10:50:34",,"Matt Mings",,"Eclipse Foundation",,,,"All",,,7,"2007-01-02 16:54:42","All",,"P2",,,"dskeen","David Skeen","major","Document use of the update site"," ---",,"unspecified",0,"closed460"
514801,"Orion","JS Tools","Michael_Rennie","RESOLVED","FIXED","[Tern] Type information for dependencies are being guessed","2017-06-23 12:44:35",,"Michael Rennie","513025, 514274","ECD",,,,"PC",,,8,"2017-04-05 16:46:49","Windows 7",,"P2",,,"curtis.windatt.public","Curtis Windatt","major","[Tern] Type information for dependencies are being guessed",15.0,,13.0,0,
214388,"z_Archived","TPTP","paulslau","CLOSED","FIXED","Clean-up the TPTP committer lists and project matrix.","2016-05-05 10:39:25",,"Paul Slauenwhite",228305,"Eclipse Foundation",,214393,,"All",,,39,"2008-01-04 14:46:38","All",,"P2",,,"paulslau","Paul Slauenwhite","major","Clean-up the TPTP committer lists and project matrix."," ---",,"unspecified",0,
256330,"z_Archived","WTP Incubator","wtp.inc.xmlsecurity-inbox","ASSIGNED"," ---","Keystore handling in XML Signature Wizard not working","2021-11-18 16:19:51",,"Project Inbox",,"Eclipse Foundation",,,,"All",,,3,"2008-11-24 15:42:45","All",,"P2","d_a_carver","David Carver","info","Dominik Schadow","major","Keystore handling in XML Signature Wizard not working"," ---",,"unspecified",0,
81696,"z_Archived","TPTP","scott.schneider","CLOSED","FIXED","Marshaller Waits Indefinitely For Return Data (Without Timeout)","2016-05-05 11:01:31",,"Scott E. Schneider",87160,"Eclipse Foundation",,,,"PC",,,8,"2004-12-20 17:38:51","Windows XP",,"P2",,,"scott.schneider","Scott E. Schneider","major","Marshaller Waits Indefinitely For Return Data (Without Timeout)"," ---",,"unspecified",0,"closed460"
330091,"z_Archived","PDT","php.debug-inbox","CLOSED","WORKSFORME","PDT incorrect Debug As->PHP Web Page launch url","2020-05-14 11:07:57",,"PHP Debug",,"Eclipse Foundation",,,,"All","core, ui, usability",,4,"2010-11-12 09:12:43","All",,"P2",,,"eclipse",,"major","PDT incorrect Debug As->PHP Web Page launch url"," ---",,"unspecified",0,
530678,"Platform","SWT","lufimtse","RESOLVED","FIXED","[webkit2] UI hangs after navigating through Javadoc hover, when clicking an icon or link to an image (Webkit deadlock during callback)","2020-10-22 15:51:31",,"Leo Ufimtsev",,"Eclipse Project",,,,"PC","regression, triaged, usability",,22,"2018-02-02 17:47:24","Linux",,"P2",,,"aidan.yaklin","Aidan Yaklin","major","[webkit2] UI hangs after navigating through Javadoc hover, when clicking an icon or link to an image (Webkit deadlock during callback)"," ---",,4.8,0,
60383,"Platform","Compare","andre_weinand","VERIFIED","FIXED","Copy All non-conflicting changes from right-to-left erase left-to-right changes!!!","2017-07-07 08:24:31",,"Andre Weinand",,"Eclipse Project",,,,"PC",,,21,"2004-04-29 04:57:13","Windows 2000",,"P2",,,"frederic_fusier","Frederic Fusier","major","Copy All non-conflicting changes from right-to-left erase left-to-right changes!!!","3.0 M9",,3.0,0,
113875,"z_Archived","TPTP","andrew.kaylor","CLOSED","FIXED","Resource leaks revealed by the SendAndReceive test","2016-05-05 10:52:11",,"Andy Kaylor",,"Eclipse Foundation",,,,"PC",,,5,"2005-10-26 15:02:58","Windows XP",,"P2",,,"andrew.kaylor","Andy Kaylor","major","Resource leaks revealed by the SendAndReceive test"," ---",,"unspecified",0,"closed460"
481824,"Platform","SWT","platform-swt-inbox","RESOLVED","WORKSFORME","Wrong application name propagated to at-spi2 registry","2017-11-14 11:55:58",,"Platform-SWT-Inbox",,"Eclipse Project",,,,"PC","accessibility",,15,"2015-11-10 06:11:23","Linux",,"P2",,,"schneider_jann","Jann Schneider","major","Wrong application name propagated to at-spi2 registry",4.8,,"4.5.1",0,
571630,"Papyrus","Core","give.a.damus","RESOLVED","FIXED","[Element Types] InvariantStereotypeRule never asked to approve requests","2021-04-27 07:56:15",,"Christian Damus",,"Modeling",,,,"All",,,4,"2021-03-02 15:24:00","All",,"P2","rschnekenburger","Remi Schnekenburger","give.a.damus","Christian Damus","major","[Element Types] InvariantStereotypeRule never asked to approve requests","M4",,"5.1.0",0,
277536,"z_Archived","TPTP","paulslau","CLOSED","FIXED","Test navigator context menu item missing and shortcuts (keybind) does not respond.","2016-05-05 10:30:25",,"Paul Slauenwhite",,"Eclipse Foundation",,277926,,"PC",,,17,"2009-05-22 16:18:11","Windows XP",,"P2",,,"chenbs","Ben Chen","major","Test navigator context menu item missing and shortcuts (keybind) does not respond."," ---",,"unspecified",0,
311385,"z_Archived","TPTP","jgwest","CLOSED","FIXED","Thread profiling contention analysis fails to detect Thread interrupts","2016-05-05 11:02:02",,"Jonathan West",,"Eclipse Foundation",,,,"PC",,,4,"2010-05-03 11:23:37","Windows XP",,"P2","kathy","Kathy Chan","jgwest","Jonathan West","major","Thread profiling contention analysis fails to detect Thread interrupts"," ---",,"unspecified",0,
294629,"z_Archived","TPTP","jgwest","CLOSED","FIXED","Provide support for Agent Controller and JVMTI Profiling on z/OS 64-bit","2016-05-05 10:53:40",,"Jonathan West",,"Eclipse Foundation",,,,"PC",,,9,"2009-11-09 11:20:45","Windows XP",,"P2","kathy","Kathy Chan","jgwest","Jonathan West","major","Provide support for Agent Controller and JVMTI Profiling on z/OS 64-bit"," ---",,"unspecified",0,"adopter"
124509,"z_Archived","TPTP","xubing","CLOSED","WONTFIX","Profiler doesn't show the collected objects on z/OS","2016-05-05 11:00:53",,"Bing Xu",,"Eclipse Foundation",,,,"PC",,,12,"2006-01-19 12:44:15","other",,"P2",,,"nmehrega","Navid Mehregani","major","Profiler doesn't show the collected objects on z/OS"," ---",,"unspecified",0,"closed471"
332776,"z_Archived","PDT","php.debug-inbox","CLOSED","FIXED","Fails on a goto","2020-05-14 11:08:18",,"PHP Debug",,"Eclipse Foundation",,,,"PC",,,5,"2010-12-16 13:05:25","Linux",,"P2",,,"woffy613",,"major","Fails on a goto"," ---",,"unspecified",1,
158091,"z_Archived","TPTP","jgwest","CLOSED","WONTFIX","Launch is delayed and console reverts to server during remote profile scenario on various servers","2016-05-05 10:50:54",,"Jonathan West",,"Eclipse Foundation",,,,"Other",,,19,"2006-09-20 21:38:10","other",,"P2",,,"duncan","Bob Duncan","major","Launch is delayed and console reverts to server during remote profile scenario on various servers"," ---",,"unspecified",0,"closed471"
320973,"WTP Releng","releng","david_williams","RESOLVED","FIXED","repository contains no categories","2018-06-29 15:29:28",,"David Williams",,"WebTools",,,,"PC",,,3,"2010-07-26 22:18:58","Windows 7",,"P2","david_williams","David Williams","david_williams","David Williams","major","repository contains no categories","3.10.0",,3.10,0,
181217,"z_Archived","TPTP","ewchan","CLOSED","FIXED","Log navigator does not populate all the menu item as in the previous releases","2016-05-05 10:48:27",,"Eugene Chan",,"Eclipse Foundation",,,,"PC",,,4,"2007-04-05 11:13:34","Windows XP",,"P2",,,"prafulr","Praful Rajawat","major","Log navigator does not populate all the menu item as in the previous releases"," ---",,"unspecified",0,
233264,"Web Tools","documentation","pmoogk","RESOLVED","FIXED","Javadoc contents not searchable - plugin.xml needs all TOCs listed","2017-10-11 16:58:14",,"Peter Moogk",,"WebTools",,,"pmc_approved?, pmc_approved+","PC",,,10,"2008-05-21 11:59:05","Windows XP",,"P2","katep","Kate Price","katep","Kate Price","major","Javadoc contents not searchable - plugin.xml needs all TOCs listed","3.0 RC2",,3.0,0,"PMC_approved"
555528,"Capella","UI","roland.bary","VERIFIED","FIXED","[REGRESSION][MARS] Richtext font selection comboboxes height is too small","2016-09-12 11:47:09",,"Roland Bary",,"Polarsys",,,,"All",,,3,"2016-08-10 04:20:52","All",,"P2",,,"roland.bary","Roland Bary","major","[REGRESSION][MARS] Richtext font selection comboboxes height is too small","1.0.0",,"1.1.0",0,1107
