"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","OS","Priority","Severity","Summary"
270818,"java","Compiler","dbalek","NEW"," ---","NullPointerException at com.sun.tools.javac.comp.TransTypes.visitAssignop","2017-11-11 12:35:06","All","P3","normal","NullPointerException at com.sun.tools.javac.comp.TransTypes.visitAssignop"
270966,"cnd","Editor","alexvsimon","NEW"," ---","Enable Code Assistance to propose object name based on class name","2017-06-26 18:41:06","Other","P3","normal","Enable Code Assistance to propose object name based on class name"
270045,"editor","Parsing & Indexing","tzezula","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-03-10 14:15:50","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
258907,"editor","Parsing & Indexing","tzezula","NEW"," ---","test","2018-03-12 05:32:28","All","P3","normal","test"
271298,"cnd"," -- Other --","mromashova","REOPENED"," ---","Clank hints: user can't switch off 1 of Clank hints (or modify hint type)","2017-08-21 13:15:17","Linux","P3","normal","Clank hints: user can't switch off 1 of Clank hints (or modify hint type)"
242120,"third-party"," -- Other --","arittner","NEW"," ---","NullPointerException at org.openide.loaders.InstanceNode.initIcon","2017-04-26 14:10:14","All","P3","normal","NullPointerException at org.openide.loaders.InstanceNode.initIcon"
271003,"platform","Window System","saubrecht","NEW"," ---","Random instances of very high CPU usage. Netbeans IDE 8.2","2018-03-12 09:29:18","Windows 10 x64","P3","normal","Random instances of very high CPU usage. Netbeans IDE 8.2"
271337,"editor","Completion & Templates","dbalek","NEW"," ---","Feature request: pause code assistance parsing while a build is in progress","2017-08-21 13:49:35","Linux","P3","normal","Feature request: pause code assistance parsing while a build is in progress"
270497,"php","Project","issues","NEW"," ---","org.apache.commons.net.ftp.parser.ParserInitializationException: Unknown parser type: XXXXXXXXXXXXX","2017-04-26 16:49:35","All","P3","normal","org.apache.commons.net.ftp.parser.ParserInitializationException: Unknown parser type: XXXXXXXXXXXXX"
271713,"platform","Module System","thurka","NEW"," ---","java.nio.file.NoSuchFileException: /Applications/NetBeans/NetBeans Dev 201710100002.app/Contents/Resources/NetBeans/ide/lib/vpsdenb/lib14.jar","2017-10-27 09:27:29","All","P3","normal","java.nio.file.NoSuchFileException: /Applications/NetBeans/NetBeans Dev 201710100002.app/Contents/Resources/NetBeans/ide/lib/vpsdenb/lib14.jar"
233120,"javaee","Code","issues","REOPENED"," ---","nginx configuration file support","2017-06-16 10:03:40","Windows 10 x64","P3","normal","nginx configuration file support"
269925,"platform","Module System","thurka","NEW"," ---","ClassNotFoundException: org.netbeans.modules.java.j2seproject.J2SEProject","2017-02-25 22:27:42","All","P3","normal","ClassNotFoundException: org.netbeans.modules.java.j2seproject.J2SEProject"
256942,"editor","Completion & Templates","dbalek","NEW"," ---","NullPointerException at javax.swing.text.JTextComponent.getSelectionStart","2018-02-02 12:05:20","All","P3","normal","NullPointerException at javax.swing.text.JTextComponent.getSelectionStart"
271249,"cnd","Project Discovery","alexvsimon","NEW"," ---","NullPointerException at org.netbeans.modules.cnd.dwarfdiscovery.provider.BaseDwarfProvider.getSourceFilePropertiesRemote","2017-08-09 02:20:17","All","P3","normal","NullPointerException at org.netbeans.modules.cnd.dwarfdiscovery.provider.BaseDwarfProvider.getSourceFilePropertiesRemote"
242273,"cnd","Terminalemulator","ivan","STARTED"," ---","Please support 256 Colors in Terminal","2017-04-14 08:49:52","All","P3","normal","Please support 256 Colors in Terminal"
257109,"java","Source","sdedic","REOPENED"," ---","Netbeans background scanning of projects hangs","2017-10-10 08:46:00","Mac OS X","P3","normal","Netbeans background scanning of projects hangs"
270793,"editor"," -- Other --","mkristofic","NEW"," ---","scrolling is jumping","2017-06-04 09:26:09","Mac OS X","P3","normal","scrolling is jumping"
267931,"ide","Code","issues","NEW"," ---","Not compatible with UHD displays","2017-02-10 12:46:22","Windows 10","P3","normal","Not compatible with UHD displays"
271930,"javascript","Debugger","mentlicher","NEW"," ---","NullPointerException at org.netbeans.modules.debugger.jpda.js.breakpoints.JSJavaBreakpointsManager$ScriptsHandler.doRetrieveExistingSources","2017-12-19 11:42:16","All","P3","normal","NullPointerException at org.netbeans.modules.debugger.jpda.js.breakpoints.JSJavaBreakpointsManager$ScriptsHandler.doRetrieveExistingSources"
257684,"javaee","JSF Editor","marfous","NEW"," ---","JSF 2 composite components in JAR are not recognized","2017-07-25 22:53:12","Windows 7 x64","P3","normal","JSF 2 composite components in JAR are not recognized"
268418,"cnd","Code Model","vkvashin","NEW"," ---","Unable to REsolve Identifiers after Windows 10 update","2017-04-04 19:01:36","Windows 10 x64","P3","normal","Unable to REsolve Identifiers after Windows 10 update"
271524,"debugger","Java","mentlicher","NEW"," ---","Cannot scroll to the bottom of the variables list","2017-09-25 19:12:54","Other","P3","normal","Cannot scroll to the bottom of the variables list"
270723,"java","Hints","sdedic","NEW"," ---","IllegalAccessException: LABELED_STATEMENT","2017-05-23 17:43:38","All","P3","normal","IllegalAccessException: LABELED_STATEMENT"
269655,"platform","Autoupdate","lfischmeistr","NEW"," ---","NullPointerException at org.netbeans.modules.autoupdate.services.UpdateManagerImpl.getUpdateUnitProvider","2017-01-26 15:00:02","All","P3","normal","NullPointerException at org.netbeans.modules.autoupdate.services.UpdateManagerImpl.getUpdateUnitProvider"
271863,"editor","Key bindings","sdedic","NEW"," ---","Alt+Enter Not Working in NB v8.2","2017-11-29 23:59:12","Windows 10 x64","P3","normal","Alt+Enter Not Working in NB v8.2"
246299,"javascript","Editor","ppisl","NEW"," ---","Go to declaration doesn't work in some cases","2017-07-11 11:25:38","Linux","P3","normal","Go to declaration doesn't work in some cases"
270206,"ide","Code","issues","NEW"," ---","It abruptly gets closed while working resulting in severe data losses","2017-03-26 21:30:37","Windows 8","P3","normal","It abruptly gets closed while working resulting in severe data losses"
271395,"platform","Filesystems","jhavlin","NEW"," ---","OutOfMemoryError: Java heap space","2018-05-07 22:11:59","All","P3","normal","OutOfMemoryError: Java heap space"
202565,"platform","Window System","saubrecht","NEW"," ---","Window Layout export/import","2017-09-07 15:31:04","Windows 7","P3","normal","Window Layout export/import"
249694,"cnd","Remote","vkvashin","NEW"," ---","Warn user if remte system is not supported java.io.IOException: Cannot open shell channel on user@host]","2017-05-12 10:44:11","All","P3","normal","Warn user if remte system is not supported java.io.IOException: Cannot open shell channel on user@host]"
269536,"php","Editor","issues","NEW"," ---","CTRL+F and search bar dont works","2017-01-12 12:34:03","Windows 10 x64","P3","normal","CTRL+F and search bar dont works"
188643,"platform","Text","ralphbenjamin","REOPENED"," ---","Can't copy text between Netbeans and external applications","2017-11-14 13:27:23","Linux","P3","normal","Can't copy text between Netbeans and external applications"
270821,"cnd","Debugger","mromashova","STARTED"," ---","Unable to attach debugger to running process executable having relative path","2017-06-27 14:03:09","Linux","P3","normal","Unable to attach debugger to running process executable having relative path"
269860,"utilities","Jump To","tzezula","NEW"," ---","NullPointerException at org.netbeans.modules.jumpto.file.FileSearchAction.getSelectedFiles","2017-03-14 20:24:39","All","P3","normal","NullPointerException at org.netbeans.modules.jumpto.file.FileSearchAction.getSelectedFiles"
241833,"third-party"," -- Other --","toomasr","NEW"," ---","Netbeans 8 needs a lot of CPU time when idle","2018-03-23 09:11:51","Linux","P3","normal","Netbeans 8 needs a lot of CPU time when idle"
271353,"platform","Module System","thurka","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-08-23 12:32:24","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
270522,"cnd","Remote VCS","vkvashin","NEW"," ---","AbstractMethodError: org.netbeans.modules.remotefs.versioning.impl.RemoteVcsSupportImpl.toURI(Lorg/netbeans/modules/versioning/core/api/VCSFileProxy;)Ljava/net/URI;","2017-05-01 18:18:40","All","P3","normal","AbstractMethodError: org.netbeans.modules.remotefs.versioning.impl.RemoteVcsSupportImpl.toURI(Lorg/netbeans/modules/versioning/core/api/VCSFileProxy;)Ljava/net/URI;"
271729,"java","Beans","mkristofic","NEW"," ---","O netBens não cria e não importa nenhum projeto, simplismente não consigo fazer nada nele, eu clico em criar um projeto não aparece nada, mesmo acontece para importar o projeto","2017-10-30 02:26:54","Windows 7","P3","normal","O netBens não cria e não importa nenhum projeto, simplismente não consigo fazer nada nele, eu clico em criar um projeto não aparece nada, mesmo acontece para importar o projeto"
270907,"serverplugins","WebLogic","phejl","NEW"," ---","IllegalArgumentException: hostname can't be null","2017-06-19 16:34:44","All","P3","normal","IllegalArgumentException: hostname can't be null"
269946,"javascript","Editor","ppisl","NEW"," ---","Please add view definition inline for modules, methods and so on.","2017-02-28 11:59:26","Other","P3","normal","Please add view definition inline for modules, methods and so on."
269527,"javascript","Editor","ppisl","NEW"," ---","AssertionError: Probably cycle in the javascript model of file: K:/tmp/maksk/StatusTool2/web/js/libs/sorttable/sorttable.js","2018-02-08 17:26:24","All","P3","normal","AssertionError: Probably cycle in the javascript model of file: K:/tmp/maksk/StatusTool2/web/js/libs/sorttable/sorttable.js"
270697,"java","Source","tzezula","NEW"," ---","WARNING [org.netbeans.modules.java.source.indexing.JavaIndex]: SuperOnePassCompileWorker caused an exception","2017-08-11 13:24:42","Linux","P3","normal","WARNING [org.netbeans.modules.java.source.indexing.JavaIndex]: SuperOnePassCompileWorker caused an exception"
270407,"javascript","Debugger","mentlicher","NEW"," ---","IllegalArgumentException: Called DataObject.find on null","2017-04-17 14:19:12","All","P3","normal","IllegalArgumentException: Called DataObject.find on null"
271631,"java","Project","tzezula","NEW"," ---","My issue: When i try to create a new project and white a 'x' name it not let me create because ""This project name is already created"" :(((. Sorry for my basic english.","2017-10-12 23:40:43","Windows 10 x64","P3","normal","My issue: When i try to create a new project and white a 'x' name it not let me create because ""This project name is already created"" :(((. Sorry for my basic english."
270814,"javascript","Editor","ppisl","NEW"," ---","Doc about Javascript/PHP icons meaning","2017-06-06 11:13:49","Linux","P3","normal","Doc about Javascript/PHP icons meaning"
269819,"platform","Output Window","jhavlin","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-02-14 09:36:44","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
271948,"ide","Code","issues","NEW"," ---","on Editing any xxx.java source code the curly bracket characters does not work","2017-12-24 22:56:29","Windows 10","P3","normal","on Editing any xxx.java source code the curly bracket characters does not work"
271192,"ide","Code","issues","NEW"," ---","Error deploying app in WildFly 11","2017-07-28 16:33:42","Windows 7","P3","normal","Error deploying app in WildFly 11"
237078,"cnd","Terminalemulator","ilia","REOPENED"," ---","SSH terminal not supported","2017-04-06 08:57:53","Windows XP","P3","normal","SSH terminal not supported"
271541,"javaee","Amazon Cloud","dkonecny","NEW"," ---","I can't seem to start a new project, the application itself obviously works, but it's not letting me may a new project for some reason","2017-09-28 01:05:32","Mac OS X","P3","normal","I can't seem to start a new project, the application itself obviously works, but it's not letting me may a new project for some reason"
244770,"php","Composer","tmysik","NEW"," ---","Treat vendor directory as include path","2017-05-25 14:48:27","All","P3","normal","Treat vendor directory as include path"
269573,"ide","Code","issues","NEW"," ---","NullPointerException at org.netbeans.gradle.project.java.model.idea.IdeaJavaModelUtils.fetchAllDependencies","2017-01-30 15:00:22","All","P3","normal","NullPointerException at org.netbeans.gradle.project.java.model.idea.IdeaJavaModelUtils.fetchAllDependencies"
271876,"ide","Performance","thurka","NEW"," ---","unknown: LowPerformance took 26957 ms.","2017-12-03 07:28:24","All","P3","normal","unknown: LowPerformance took 26957 ms."
271094,"debugger","Java","mentlicher","NEW"," ---","debugger apply code changes fails, works with nb82","2017-07-14 00:39:30","Windows 7","P3","normal","debugger apply code changes fails, works with nb82"
258411,"cnd","Code Model","vv159170","STARTED"," ---","[newcodemodel] Introduce PTH-based preprocessing","2017-03-29 08:15:19","All","P3","normal","[newcodemodel] Introduce PTH-based preprocessing"
271220,"ide","Code","issues","NEW"," ---","NullPointerException: peer","2018-07-30 12:05:13","All","P3","normal","NullPointerException: peer"
271461,"editor"," -- Other --","mkristofic","NEW"," ---","OutOfMemoryError: Java heap space","2017-09-12 09:23:41","All","P3","normal","OutOfMemoryError: Java heap space"
270641,"ide","Code","issues","NEW"," ---","Crash when opening file explorer","2017-05-14 17:52:34","Windows 10 x64","P3","normal","Crash when opening file explorer"
243153,"platform","Window System","saubrecht","STARTED"," ---","LoadLibrary failed with error 126: The specified module could not be found.","2017-01-15 23:48:11","Windows 7 x64","P3","normal","LoadLibrary failed with error 126: The specified module could not be found."
271820,"php","Project","issues","NEW"," ---","org.netbeans.modules.deadlock.detector.Detector$DeadlockDetectedException: Editor Parsing Loop (201609300101)","2017-11-16 11:34:59","All","P3","normal","org.netbeans.modules.deadlock.detector.Detector$DeadlockDetectedException: Editor Parsing Loop (201609300101)"
271000,"versioncontrol","Git","ovrabec","NEW"," ---","Unable to push to repository","2017-06-29 17:53:24","Windows 7","P3","normal","Unable to push to repository"
270102,"versioncontrol","Code","ovrabec","NEW"," ---","NullPointerException at org.netbeans.modules.versioning.core.api.VCSFileProxy.createFileProxy","2017-03-17 07:22:00","All","P3","normal","NullPointerException at org.netbeans.modules.versioning.core.api.VCSFileProxy.createFileProxy"
262711,"java","Compiler","dbalek","NEW"," ---","AssertionError at com.sun.tools.javac.util.Assert.error","2018-03-28 20:41:49","All","P3","normal","AssertionError at com.sun.tools.javac.util.Assert.error"
247894,"ide","Extbrowser","jstola","NEW"," ---","Debug with netbeans connector in Chromium on OSX","2017-08-25 20:07:48","Mac OS X","P3","normal","Debug with netbeans connector in Chromium on OSX"
270550,"platform","Nodes","JPESKA","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-05-03 21:28:36","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
254465,"ide","Welcome","saubrecht","REOPENED"," ---","Start Page -> Featured Demo: Error while loading content","2017-11-01 15:26:04","Mac OS X","P3","normal","Start Page -> Featured Demo: Error while loading content"
270926,"versioncontrol","Code","ovrabec","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-06-21 17:52:44","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
222137,"contrib","JMX","jfdenise","NEW"," ---","com.sun.tools.javac.jvm.ClassReader.fillIn: LowPerformance took 70554 ms.","2018-02-15 19:44:29","All","P3","normal","com.sun.tools.javac.jvm.ClassReader.fillIn: LowPerformance took 70554 ms."
267358,"editor","Lexer","mmetelka","NEW"," ---","IndexOutOfBoundsException: index=-1 < 0","2017-08-13 13:47:00","All","P3","normal","IndexOutOfBoundsException: index=-1 < 0"
268837,"projects","Generic Infrastructure","tstupka","NEW"," ---","NullPointerException at org.netbeans.modules.project.ui.groups.DirectoryGroupEditPanel.updateDirectory","2017-04-19 01:19:12","All","P3","normal","NullPointerException at org.netbeans.modules.project.ui.groups.DirectoryGroupEditPanel.updateDirectory"
269514,"ide","Code","issues","NEW"," ---","Unchecking ""Permanently ignore non-shareable folders"" does not work","2017-10-17 09:23:25","Windows 10","P3","normal","Unchecking ""Permanently ignore non-shareable folders"" does not work"
270834,"ide","Code","issues","NEW"," ---","New Feature: Editor Settings per project","2017-06-08 14:56:38","Windows 7","P3","normal","New Feature: Editor Settings per project"
269850,"ide","UI","issues","NEW"," ---","Right Cick menu Flashing","2017-02-16 18:40:04","Mac OS X","P3","normal","Right Cick menu Flashing"
268793,"platform","Nodes","JPESKA","NEW"," ---","org.openide.nodes.FilterNode$FilterLookup$ProxyResult.allItems: LowPerformance took 43108 ms.","2018-01-02 23:15:40","All","P3","normal","org.openide.nodes.FilterNode$FilterLookup$ProxyResult.allItems: LowPerformance took 43108 ms."
269365,"java","Project","tzezula","STARTED"," ---","IllegalStateException: Cannot use Elements.getModuleElement before the TaskEvent.Kind.ENTER finished event.","2017-08-01 08:04:54","All","P3","normal","IllegalStateException: Cannot use Elements.getModuleElement before the TaskEvent.Kind.ENTER finished event."
244853,"guibuilder","Code","issues","NEW"," ---","org.netbeans.modules.form.FormUtils.cloneBeanInstance: LowPerformance took 31279 ms.","2017-04-09 03:22:11","All","P3","normal","org.netbeans.modules.form.FormUtils.cloneBeanInstance: LowPerformance took 31279 ms."
271557,"java","Compiler","dbalek","NEW"," ---","showing the project is running but no output","2017-09-29 18:37:35","Windows 8.1","P3","normal","showing the project is running but no output"
270752,"ide","Code","issues","NEW"," ---","Add Platform","2017-05-28 17:14:01","Windows 10 x64","P3","normal","Add Platform"
268162,"editor","Parsing & Indexing","tzezula","NEW"," ---","java.io.FileNotFoundException: C:\Users\IvanM\AppData\Local\NetBeans\Cache\8.1\index\s97\java\15\attributes.properties (Access is denied)","2017-02-02 02:30:22","All","P3","normal","java.io.FileNotFoundException: C:\Users\IvanM\AppData\Local\NetBeans\Cache\8.1\index\s97\java\15\attributes.properties (Access is denied)"
271894,"editor","Parsing & Indexing","tzezula","NEW"," ---","org.netbeans.modules.parsing.impl.RunWhenScanFinishedSupport.runWhenScanFinished: LowPerformance took 54933 ms.","2017-12-07 14:48:23","All","P3","normal","org.netbeans.modules.parsing.impl.RunWhenScanFinishedSupport.runWhenScanFinished: LowPerformance took 54933 ms."
271115,"debugger","Java","mentlicher","NEW"," ---","Debugger GUI does not update upon attaching to Tomcat 8.5","2017-07-18 06:44:36","Linux","P3","normal","Debugger GUI does not update upon attaching to Tomcat 8.5"
268691,"cnd","Editor","vv159170","NEW"," ---","Automatic background project scanning starts during refactoring, then halts refactoring, which in turn blocks IDE until all the scanning is done.","2017-03-30 14:46:07","Windows 7","P3","normal","Automatic background project scanning starts during refactoring, then halts refactoring, which in turn blocks IDE until all the scanning is done."
247548,"editor","Painting & Printing","mmetelka","REOPENED"," ---","Norway today theme - cyrillic characters are broken, when under comment","2018-12-28 10:03:21","Mac OS X","P3","normal","Norway today theme - cyrillic characters are broken, when under comment"
268810,"projects","Generic Infrastructure","tstupka","NEW"," ---","NoClassDefFoundError: org/apache/commons/lang/exception/ExceptionUtils","2017-09-14 11:40:12","All","P3","normal","NoClassDefFoundError: org/apache/commons/lang/exception/ExceptionUtils"
237110,"platform","Launchers&CLI","lfischmeistr","REOPENED"," ---","Can't quit NetBeans 7.3.1 / 8.0.2","2017-05-16 20:35:53","Mac OS X","P3","normal","Can't quit NetBeans 7.3.1 / 8.0.2"
269588,"ide","UI","issues","NEW"," ---","[emacs-mode] ctrl-s in output window triggers save not search","2017-01-18 08:06:43","Windows 10 x64","P3","normal","[emacs-mode] ctrl-s in output window triggers save not search"
256854,"platform","Filesystems","jhavlin","NEW"," ---","java.io.FileNotFoundException: C:\Users\giorgo\AppData\Roaming\NetBeans\8.1\config\Preferences\org\netbeans\modules\uihandler.properties (The requested operation cannot be performed on a file with a u","2017-11-20 14:59:04","All","P3","normal","java.io.FileNotFoundException: C:\Users\giorgo\AppData\Roaming\NetBeans\8.1\config\Preferences\org\netbeans\modules\uihandler.properties (The requested operation cannot be performed on a file with a u"
271018,"ide","Performance","thurka","NEW"," ---","in web services glashfish4.1.1 not open server","2017-07-01 23:13:47","Windows 10 x64","P3","normal","in web services glashfish4.1.1 not open server"
270128,"versioncontrol","Git","ovrabec","NEW"," ---","NullPointerException at org.netbeans.modules.git.ui.clone.CloneWizard$PanelsIterator.nextPanel","2017-03-20 09:43:26","All","P3","normal","NullPointerException at org.netbeans.modules.git.ui.clone.CloneWizard$PanelsIterator.nextPanel"
271732,"javaee","Spring","marfous","NEW"," ---","NullPointerException at org.netbeans.api.java.source.ElementHandle.resolve","2018-04-04 16:20:49","All","P3","normal","NullPointerException at org.netbeans.api.java.source.ElementHandle.resolve"
271389,"java","Compiler","dbalek","NEW"," ---","NullPointerException at com.sun.tools.javac.jvm.Code.emitop0","2017-08-28 19:43:24","All","P3","normal","NullPointerException at com.sun.tools.javac.jvm.Code.emitop0"
270573,"javaee","JSF Editor","marfous","NEW"," ---","NullPointerException at org.netbeans.modules.web.jsf.editor.completion.JsfAttributesCompletionHelper.containsCCEntry","2017-05-05 12:16:36","All","P3","normal","NullPointerException at org.netbeans.modules.web.jsf.editor.completion.JsfAttributesCompletionHelper.containsCCEntry"
269472,"ide","Code","issues","NEW"," ---","java.lang.String is not compatible with java.awt.Window.Type","2017-01-01 15:12:44","Windows 10","P3","normal","java.lang.String is not compatible with java.awt.Window.Type"
271754,"editor"," -- Other --","mkristofic","NEW"," ---","NullPointerException at com.gluonhq.plugin.netbeans.menu.ProjectUtils.loadProjectPreferences","2017-11-06 12:16:51","All","P3","normal","NullPointerException at com.gluonhq.plugin.netbeans.menu.ProjectUtils.loadProjectPreferences"
270004,"platform"," -- Other --","anebuzelsky","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-03-06 18:18:52","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
211729,"javaee","HTTP Monitor","issues","REOPENED"," ---","The HTTP Monitor does not recognize POST parameters sent with XMLHttpRequest (AJAX) from Firefox","2018-02-22 21:08:41","Linux","P3","normal","The HTTP Monitor does not recognize POST parameters sent with XMLHttpRequest (AJAX) from Firefox"
271295,"versioncontrol","Git","ovrabec","NEW"," ---","NoClassDefFoundError: Could not initialize class org.netbeans.libs.git.GitBranch","2017-08-15 08:05:23","All","P3","normal","NoClassDefFoundError: Could not initialize class org.netbeans.libs.git.GitBranch"
270458,"java","Platform","tzezula","NEW"," ---","JFrame size problems under Win7","2017-04-21 13:43:59","Windows 7 x64","P3","normal","JFrame size problems under Win7"
239206,"editor"," -- Other --","mkristofic","NEW"," ---","javax.swing.text.BadLocationException: Modification not allowed","2017-10-19 07:11:54","All","P3","normal","javax.swing.text.BadLocationException: Modification not allowed"
270855,"php","Project","issues","NEW"," ---","NetBeans Closing randomy","2017-06-12 00:13:01","Windows 10 x64","P3","normal","NetBeans Closing randomy"
269872,"web","CSS Editor","mkristofic","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-02-20 06:54:44","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
254648,"third-party"," -- Other --","issues","NEW"," ---","com.taskadapter.redmineapi.NotAuthorizedException: Forbidden. Please check the user has proper permissions.","2018-01-10 13:40:52","All","P3","normal","com.taskadapter.redmineapi.NotAuthorizedException: Forbidden. Please check the user has proper permissions."
271221,"platform","Filesystems","jhavlin","NEW"," ---","OutOfMemoryError: Java heap space","2017-08-02 17:14:26","All","P3","normal","OutOfMemoryError: Java heap space"
270343,"editor","Hints & Annotations","mkristofic","NEW"," ---","Include jsp file from JAR lib gives file not found","2017-04-10 16:56:37","Linux","P3","normal","Include jsp file from JAR lib gives file not found"
271576,"ide","Extbrowser","jstola","NEW"," ---","NoClassDefFoundError: Could not initialize class org.netbeans.modules.extbrowser.NbDdeBrowserImpl","2017-10-02 21:08:58","All","P3","normal","NoClassDefFoundError: Could not initialize class org.netbeans.modules.extbrowser.NbDdeBrowserImpl"
250286,"serverplugins","Tomcat","phejl","REOPENED"," ---","Cannot ""stop"" Tomcat using the Stop command.  Must Terminate the process","2017-05-31 03:26:40","Mac OS X","P3","normal","Cannot ""stop"" Tomcat using the Stop command.  Must Terminate the process"
269747,"ide","UI","issues","NEW"," ---","Text boxes are to small for selected font","2017-02-04 20:27:33","Linux","P3","normal","Text boxes are to small for selected font"
271407,"versioncontrol","Code","ovrabec","NEW"," ---","NullPointerException at org.netbeans.modules.versioning.masterfs.FilesystemInterceptor.getRootFilesystem","2017-12-12 18:18:40","All","P3","normal","NullPointerException at org.netbeans.modules.versioning.masterfs.FilesystemInterceptor.getRootFilesystem"
271130,"ide","Code","issues","NEW"," ---","Netbeans test runs have one or more Serious Problem(s)","2017-07-20 04:22:19","Windows 10","P3","normal","Netbeans test runs have one or more Serious Problem(s)"
268270,"cnd","Code Model","petrk","NEW"," ---","ArrayIndexOutOfBoundsException: 2","2017-03-31 18:12:51","All","P3","normal","ArrayIndexOutOfBoundsException: 2"
271552,"ide","Code","issues","NEW"," ---","IDE freezes upon opening a certain .java class file","2019-03-26 06:21:23","Windows 10","P3","normal","IDE freezes upon opening a certain .java class file"
271498,"web","HTML Editor","mkristofic","NEW"," ---","OutOfMemoryError: Java heap space","2017-09-18 08:53:50","All","P3","normal","OutOfMemoryError: Java heap space"
257340,"ide","Features On Demand","anebuzelsky","NEW"," ---","NullPointerException at org.netbeans.modules.ide.ergonomics.fod.FindComponentModules.<init>","2017-05-19 02:10:58","All","P3","normal","NullPointerException at org.netbeans.modules.ide.ergonomics.fod.FindComponentModules.<init>"
269605,"utilities","Open File","jhavlin","NEW"," ---","File association","2017-01-19 19:43:25","Linux","P3","normal","File association"
242864,"java","Compiler","dbalek","NEW"," ---","AssertionError: Value of x -1","2017-11-22 20:14:18","All","P3","normal","AssertionError: Value of x -1"
271033,"platform","Window System","saubrecht","NEW"," ---","OutOfMemoryError: Java heap space","2017-07-04 19:07:52","All","P3","normal","OutOfMemoryError: Java heap space"
270156,"ide","Code","issues","NEW"," ---","StackOverflowError at javax.swing.text.html.StyleSheet.createResolvedStyle","2017-03-21 13:13:27","All","P3","normal","StackOverflowError at javax.swing.text.html.StyleSheet.createResolvedStyle"
268409,"platform","Data Systems","jhavlin","NEW"," ---","java.nio.file.AccessDeniedException: C:\Program Files (x86)\apache-tomcat-7.0.69\conf\tomcat-users.xml","2018-04-14 08:53:50","All","P3","normal","java.nio.file.AccessDeniedException: C:\Program Files (x86)\apache-tomcat-7.0.69\conf\tomcat-users.xml"
271411,"ide","Code","issues","NEW"," ---","[90cat] Goto from page disfunction","2017-08-31 11:23:27","Windows 7","P3","normal","[90cat] Goto from page disfunction"
258819,"php","Editor","issues","NEW"," ---","org.netbeans.modules.editor.indent.IndentImpl.reformatLock: LowPerformance took 169547 ms.","2017-05-09 11:58:27","All","P3","normal","org.netbeans.modules.editor.indent.IndentImpl.reformatLock: LowPerformance took 169547 ms."
269495,"ide","Code","issues","NEW"," ---","Git does not work well with Ubuntu on Windows (Windows Subsystem for Linux)","2017-01-06 01:42:32","Windows 10","P3","normal","Git does not work well with Ubuntu on Windows (Windows Subsystem for Linux)"
271776,"php","Formatting & Indentation","issues","NEW"," ---","Formatting error when lines starting with '\*' characters.","2017-11-09 08:35:48","Linux","P3","normal","Formatting error when lines starting with '\*' characters."
270954,"ide","UI","issues","NEW"," ---","Syncronize editor with views","2017-06-24 04:34:05","Windows 10","P3","normal","Syncronize editor with views"
270026,"platform","Nodes","JPESKA","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-03-09 01:36:49","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
268597,"java","Compiler","dbalek","NEW"," ---","NullPointerException at com.sun.tools.javac.model.JavacTypes.erasure","2018-03-01 20:35:33","All","P3","normal","NullPointerException at com.sun.tools.javac.model.JavacTypes.erasure"
271317,"platform","Options&Settings","theofanis","NEW"," ---","Options dialog modality mode is set only once","2017-08-17 10:22:38","All","P3","normal","Options dialog modality mode is set only once"
270473,"cnd"," -- Other --","ilia","NEW"," ---","""Dockerfile"" node has not ""Rename..."" context menu item","2017-04-24 14:05:28","Solaris","P3","normal","""Dockerfile"" node has not ""Rename..."" context menu item"
271690,"php","Editor","issues","NEW"," ---","Editor does not code complete on objects returned by implicitly-called __invoke() method","2017-10-24 17:39:38","Linux","P3","normal","Editor does not code complete on objects returned by implicitly-called __invoke() method"
270877,"platform","Filesystems","jhavlin","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-06-14 13:07:36","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
269897,"editor"," -- Other --","mkristofic","NEW"," ---","java.lang.IllegalArgumentException while editing java source file","2017-02-22 11:32:58","Linux","P3","normal","java.lang.IllegalArgumentException while editing java source file"
248908,"editor","Hints & Annotations","petrk","NEW"," ---","C++ Code assistance incorrectly marks ""unable to resolve identifier"" in two-namespace files with std class members","2018-01-23 10:40:42","Windows 10 x64","P3","normal","C++ Code assistance incorrectly marks ""unable to resolve identifier"" in two-namespace files with std class members"
