"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","OS","Priority","Severity","Summary"
159756,"editor","Parsing & Indexing","tzezula","NEW"," ---","Allow modules to bundle preindexed data","2010-08-20 09:12:00","All","P2","blocker","Allow modules to bundle preindexed data"
95203,"utilities","Search","jrechtacek","REOPENED"," ---","""File has changed since the start of the search""","2016-09-07 14:34:59","Windows 7 x64","P2","blocker","""File has changed since the start of the search"""
124155,"xml","Text-Edit","samaresh","NEW"," ---","XPath construction in the XML editor","2009-01-09 20:02:28","All","P2","blocker","XPath construction in the XML editor"
56705,"java","Editor","dbalek","NEW"," ---","Identify Unnecessary Import Statements Intelligently","2010-09-23 08:34:57","Windows XP","P2","blocker","Identify Unnecessary Import Statements Intelligently"
153871,"cnd","Project","issues","NEW"," ---","Extended support of C++ precompiled headers","2014-04-14 14:31:07","All","P2","blocker","Extended support of C++ precompiled headers"
92879,"xml","WSDL Tools","skini","NEW"," ---","WSDL Partner View UI Spec Feedback Laundry List of Issues","2007-09-17 21:42:52","All","P2","blocker","WSDL Partner View UI Spec Feedback Laundry List of Issues"
153884,"db","Code","lfischmeistr","NEW"," ---","Add ability to alter column properties","2013-08-01 12:52:09","All","P2","blocker","Add ability to alter column properties"
92896,"versioncontrol","CVS","issues","NEW"," ---","pserverssh2 support for CVS","2008-04-15 13:48:52","All","P2","blocker","pserverssh2 support for CVS"
117523,"platform"," -- Other --","issues","NEW"," ---","[60cat] Add option to completely clear the Glassfish (or other application server) log when redeploying a web application","2009-01-06 14:05:34","Linux","P2","blocker","[60cat] Add option to completely clear the Glassfish (or other application server) log when redeploying a web application"
35600,"xml","Schema","issues","NEW"," ---","Error highlighting in XML source editor based on schema","2010-05-04 16:38:54","All","P2","blocker","Error highlighting in XML source editor based on schema"
146200,"java","Freeform","tzezula","NEW"," ---","Generate run-single-test target for freeform projects","2010-01-11 04:29:12","All","P2","blocker","Generate run-single-test target for freeform projects"
85790,"javaee","Code","abadea","NEW"," ---","Move J2eePlatformNode to j2ee/utilities","2006-09-26 16:19:52","All","P2","blocker","Move J2eePlatformNode to j2ee/utilities"
108663,"versioncontrol","Subversion","issues","REOPENED"," ---","Tooltip/menu for svn version and log info","2007-07-13 11:55:11","Windows XP","P2","blocker","Tooltip/menu for svn version and log info"
137519,"uml","Diagram Class","issues","NEW"," ---","Cannot move end link up and down","2008-07-11 11:26:53","All","P2","blocker","Cannot move end link up and down"
79622,"javame","Visual Designer","kharezlak","NEW"," ---","Copy/Cut/Paste actions do not work correctly","2008-10-14 11:11:12","Windows XP","P2","blocker","Copy/Cut/Paste actions do not work correctly"
171839,"javaee","JSF Editor","marfous","NEW"," ---","Navigator view doesn't contain facelets tags","2014-01-16 10:30:32","All","P2","blocker","Navigator view doesn't contain facelets tags"
102294,"uml","Project","sherylsu","REOPENED"," ---","save as allows second collaboration or sequence diagram in interaction","2008-07-07 23:44:41","All","P2","blocker","save as allows second collaboration or sequence diagram in interaction"
133040,"soa","Binding Components","sweng","NEW"," ---","wsdl editor warns on IEP-generated .wsdl files","2009-02-20 18:03:44","All","P2","blocker","wsdl editor warns on IEP-generated .wsdl files"
70892,"javame","Visual Designer","kharezlak","NEW"," ---","[50cat] Change in parameterlist of c'tor is not seen by Visual Designer","2008-05-05 09:54:55","Windows XP","P2","blocker","[50cat] Change in parameterlist of c'tor is not seen by Visual Designer"
161434,"obsolete","visualweb","pzavadsky","NEW"," ---","ICEFaces and wookstock can not coexist in a project on Ubuntu 8.10","2009-03-30 09:47:56","Linux","P2","blocker","ICEFaces and wookstock can not coexist in a project on Ubuntu 8.10"
96336,"java","Source","moonko","NEW"," ---","Provide method for resolving parameterized ElementHandle","2009-02-03 10:57:38","All","P2","blocker","Provide method for resolving parameterized ElementHandle"
124814,"soa"," -- Other --","vchellasamy","NEW"," ---","FAST: Import / export utility required for grouping projects","2012-12-17 19:04:42","All","P2","blocker","FAST: Import / export utility required for grouping projects"
58545,"javaee","EJB Project","dkonecny","NEW"," ---","Allow you to add free-form projects to an enterprise app","2007-11-15 13:55:13","All","P2","blocker","Allow you to add free-form projects to an enterprise app"
155022,"webservices","Code","mkuchtiak","NEW"," ---","I can't deploy websvc,created without Metro Add-on on Gfv3","2009-02-19 23:29:41","All","P2","blocker","I can't deploy websvc,created without Metro Add-on on Gfv3"
93875,"obsolete","visualweb","wjprakash","NEW"," ---","I18N - RFE - provide ways of not needing to do jsf coding for some i18n related activities","2007-12-07 16:41:15","Solaris","P2","blocker","I18N - RFE - provide ways of not needing to do jsf coding for some i18n related activities"
118992,"java","Project","tzezula","NEW"," ---","Existing packages not listed when creating new file in test package","2011-08-31 14:07:26","Windows XP","P2","blocker","Existing packages not listed when creating new file in test package"
37693,"obsolete","xtest","issues","NEW"," ---","Name of the code branch (code name) is missing in XTest results","2006-12-04 08:47:41","Windows XP","P2","blocker","Name of the code branch (code name) is missing in XTest results"
148932,"soa","Binding Components","vchellasamy","NEW"," ---","Null pointer when trying to change the type of WSDL from the wizard","2010-01-29 11:01:48","Windows XP","P2","blocker","Null pointer when trying to change the type of WSDL from the wizard"
87814,"uml","Reverse Engineering","issues","NEW"," ---","It would be nice to be able to reverse engineer a Suite of projects","2006-10-23 23:34:28","All","P2","blocker","It would be nice to be able to reverse engineer a Suite of projects"
110197,"cnd","Code Model","vkvashin","NEW"," ---","Refactor project creation and deletion synchronization","2007-12-03 13:43:58","All","P2","blocker","Refactor project creation and deletion synchronization"
138807,"java","Project","tzezula","NEW"," ---","Project Migration between versions.","2011-08-31 14:07:59","Windows XP","P2","blocker","Project Migration between versions."
80981,"uml","Diagram Class","issues","NEW"," ---","It would be better to have separate compartments for constructors and operations","2008-06-27 19:24:54","Windows XP","P2","blocker","It would be better to have separate compartments for constructors and operations"
173398,"java","Project","tzezula","NEW"," ---","Provide UI customizer to set runtime encoding","2009-12-15 17:28:57","All","P2","blocker","Provide UI customizer to set runtime encoding"
103756,"debugger","Code","mentlicher","NEW"," ---","[DEBUGGER] Do not share watches between different languages sessions","2007-06-28 13:15:58","All","P2","blocker","[DEBUGGER] Do not share watches between different languages sessions"
134141,"soa","Binding Components","vchellasamy","NEW"," ---","FAST:EAP:KBC FAST:PRIORITY:2-URGENT MQ BC QoS ERROR does not work","2009-06-09 21:10:13","All","P2","blocker","FAST:EAP:KBC FAST:PRIORITY:2-URGENT MQ BC QoS ERROR does not work"
72542,"platform"," -- Other --","issues","NEW"," ---","Make declaration of clusters more robust","2009-01-06 14:10:56","All","P2","blocker","Make declaration of clusters more robust"
163504,"third-party"," -- Other --","issues","NEW"," ---","IDE Hangs","2009-05-21 08:19:21","Windows XP","P2","blocker","IDE Hangs"
97452,"serverplugins","OC4J","mmocnak","NEW"," ---","Problem with oc4j 10.3.2","2007-03-08 09:19:19","All","P2","blocker","Problem with oc4j 10.3.2"
126488,"uml","General Diagram","issues","REOPENED"," ---","Unable to make widgets make the same size, width, or snap to grid","2008-04-30 15:52:08","All","P2","blocker","Unable to make widgets make the same size, width, or snap to grid"
60853,"java","Editor","dbalek","NEW"," ---","Provide SPI for hooking into Fix Imports","2012-03-07 15:57:39","All","P2","blocker","Provide SPI for hooking into Fix Imports"
155521,"serverplugins","WebSphere","phejl","NEW"," ---","[WSphere] Unable to deploy Ear to websphere 6.1","2009-09-15 13:17:08","Windows XP","P2","blocker","[WSphere] Unable to deploy Ear to websphere 6.1"
94171,"obsolete","visualweb","deva","NEW"," ---","Code generated for JSF RI dataTable are not deleted when data table itself is deleted","2007-02-02 23:33:30","All","P2","blocker","Code generated for JSF RI dataTable are not deleted when data table itself is deleted"
121270,"debugger","Code","mentlicher","NEW"," ---","Incompatible API changes in debuggercore","2007-11-06 10:59:06","All","P2","blocker","Incompatible API changes in debuggercore"
44065,"java","Project","tzezula","REOPENED"," ---","Resolve or Check dependencies when project is opened","2013-09-04 13:45:43","All","P2","blocker","Resolve or Check dependencies when project is opened"
150438,"javafx","Deployment","asotona","REOPENED"," ---","Unable to load resource during WebStart deployment","2017-05-15 09:21:56","Windows 7","P2","blocker","Unable to load resource during WebStart deployment"
89401,"javaee","Web Project","dkonecny","NEW"," ---","Set Source Level checkbox confusing","2011-11-28 08:35:22","All","P2","blocker","Set Source Level checkbox confusing"
111784,"javame"," -- Other --","issues","NEW"," ---","Support multiple profiles under WindowsMobile","2008-05-05 10:50:56","All","P2","blocker","Support multiple profiles under WindowsMobile"
15662,"javaee","Code","ppisl","NEW"," ---","Servlet nodes should have different icons than java nodes in explorer","2006-12-04 22:08:22","Windows ME/2000","P2","blocker","Servlet nodes should have different icons than java nodes in explorer"
140144,"qa","a11y","issues","NEW"," ---","[a11y] java.lang.StackOverflowError when running A11Y tool on Mobie Application project settings","2016-06-22 16:02:08","Windows XP","P2","blocker","[a11y] java.lang.StackOverflowError when running A11Y tool on Mobie Application project settings"
82490,"javaee","JSF","mbohm","NEW"," ---","Missing notification/validation when entered wrong values","2008-09-05 20:10:18","Windows XP","P2","blocker","Missing notification/validation when entered wrong values"
175531,"ruby","Editing","issues","NEW"," ---","Only index the gems that are required","2011-01-28 20:13:44","All","P2","blocker","Only index the gems that are required"
104671,"soa","Composite Application","vchellasamy","NEW"," ---","define new wsdl port using existing binding from SUs","2007-05-23 23:13:48","All","P2","blocker","define new wsdl port using existing binding from SUs"
135125,"javame","Build System","psuchomel","NEW"," ---","Custom components based on source rather than compiled binary","2008-05-15 10:32:43","All","P2","blocker","Custom components based on source rather than compiled binary"
74147,"javaee","Refactoring","ppisl","NEW"," ---","Renaming JSF managed bean should update config file","2006-04-03 09:56:28","All","P2","blocker","Renaming JSF managed bean should update config file"
165283,"platform"," -- Other --","issues","NEW"," ---","Need to control proxy setting by another module (not from UI Settings)","2014-02-06 12:46:08","All","P2","blocker","Need to control proxy setting by another module (not from UI Settings)"
98884,"javaee","Code","issues","NEW"," ---","Framework needs to support removal","2008-10-28 23:38:15","All","P2","blocker","Framework needs to support removal"
127993,"ruby","Editing","issues","NEW"," ---","Add icons/shading for protected and private methods","2011-01-28 20:11:33","All","P2","blocker","Add icons/shading for protected and private methods"
63540,"versioncontrol","CVS","issues","STARTED"," ---","UI problems in Search History window","2007-01-04 17:14:01","All","P2","blocker","UI problems in Search History window"
156738,"uml","General","issues","NEW"," ---","I18N - type labels are not from properties file","2009-05-25 21:06:26","All","P2","blocker","I18N - type labels are not from properties file"
94521,"obsolete","visualweb","potingwu","NEW"," ---","RFE: highlight Web pages/fragment/stylesheet nodes when active","2007-02-05 21:19:38","Windows XP","P2","blocker","RFE: highlight Web pages/fragment/stylesheet nodes when active"
122271,"php","Project","issues","NEW"," ---","notify user on run in command line if interpreter is not set up in project","2010-09-17 05:28:34","All","P2","blocker","notify user on run in command line if interpreter is not set up in project"
49046,"utilities","Properties","JPESKA","REOPENED"," ---","a property should be selected at all time","2011-09-01 16:00:09","All","P2","blocker","a property should be selected at all time"
151646,"serverplugins","Code","nityad","NEW"," ---","smarter 'start db' functionality","2009-02-19 23:04:42","All","P2","blocker","smarter 'start db' functionality"
90264,"serverplugins","Infrastructure","phejl","NEW"," ---","Generate datasources for the new target server","2007-08-30 17:35:19","All","P2","blocker","Generate datasources for the new target server"
113534,"soa","XSLT","slunegov","NEW"," ---","XSLT editor should validate location path expressions in xsl constructs","2007-08-22 17:12:40","All","P2","blocker","XSLT editor should validate location path expressions in xsl constructs"
27496,"contrib","Tasklist","tasklist-issues","NEW"," ---","Add project scheduling feature","2006-01-15 20:26:48","All","P2","blocker","Add project scheduling feature"
142168,"uml","General","issues","NEW"," ---","missing Select in Model from java source editor","2008-07-30 00:06:44","All","P2","blocker","missing Select in Model from java source editor"
82999,"uml","Diagram Class","issues","NEW"," ---","user requests that codes get generated for association that is similar to navigable association","2007-02-01 14:56:36","All","P2","blocker","user requests that codes get generated for association that is similar to navigable association"
105915,"platform","Directory Chooser","ovrabec","NEW"," ---","Add bookmark folder possibilities.","2010-10-07 10:44:40","All","P2","blocker","Add bookmark folder possibilities."
135685,"uml","General Diagram","issues","NEW"," ---","Scroll diagram by dragging in empty diagram area","2008-05-23 12:29:19","All","P2","blocker","Scroll diagram by dragging in empty diagram area"
77010,"java","Navigation","tzezula","NEW"," ---","delete method/property/object","2009-10-26 11:30:18","All","P2","blocker","delete method/property/object"
167960,"contrib","Codecoverage","mschovanek","NEW"," ---","Codecoverage throws exception for main project in localized IDE","2009-07-01 13:43:45","All","P2","blocker","Codecoverage throws exception for main project in localized IDE"
99607,"contrib","Latex","issues","NEW"," ---","No icon rendered","2008-07-18 10:10:09","Linux","P2","blocker","No icon rendered"
130023,"xml","Tools","sdedic","NEW"," ---","There should be a way to tell the mapper to use entities other than elements names as their display names","2011-11-30 16:18:35","All","P2","blocker","There should be a way to tell the mapper to use entities other than elements names as their display names"
66303,"versioncontrol","CVS","issues","NEW"," ---","[50cat] Externalize configuration for CVS subcontext menu and allow for better extensibility","2007-01-04 17:14:01","Windows XP","P2","blocker","[50cat] Externalize configuration for CVS subcontext menu and allow for better extensibility"
157810,"obsolete","visualweb","potingwu","NEW"," ---","Calendar control will not display for February, 2009","2009-02-02 21:05:13","All","P2","blocker","Calendar control will not display for February, 2009"
94706,"obsolete","visualweb","wjprakash","NEW"," ---","Need API to add imported components to the Table Layout Sub Component List","2007-02-06 19:11:09","All","P2","blocker","Need API to add imported components to the Table Layout Sub Component List"
123343,"editor","Actions/Menu/Toolbar","mmetelka","NEW"," ---","Global back/forward navigation","2010-09-23 07:58:45","All","P2","blocker","Global back/forward navigation"
53528,"obsolete","vcsgeneric","issues","NEW"," ---","SVN: Actions on packages in Projects tab","2006-12-04 21:11:09","All","P2","blocker","SVN: Actions on packages in Projects tab"
152690,"java","Hints","sdedic","NEW"," ---"," -source 5 hints","2013-09-02 14:23:28","All","P2","blocker"," -source 5 hints"
91474,"uml","Reverse Engineering","krichard","NEW"," ---","RE operations should create sequence diagrams with specific method calls","2007-03-01 22:05:22","All","P2","blocker","RE operations should create sequence diagrams with specific method calls"
115160,"ruby","Debugger","issues","NEW"," ---","Evaluation happens inside of debuggee","2011-01-28 20:10:51","All","P2","blocker","Evaluation happens inside of debuggee"
30740,"editor","Macros","sdedic","NEW"," ---","Macro Once created vanishes into Tools > Options","2013-09-02 13:15:05","All","P2","blocker","Macro Once created vanishes into Tools > Options"
143562,"qa","Code","issues","REOPENED"," ---","Broken link to jemmy.jar","2014-03-13 14:44:24","Mac OS X","P2","blocker","Broken link to jemmy.jar"
84464,"xml","Schema Tools","bhate","NEW"," ---","Remove structure property from schema component node","2006-09-07 22:43:49","All","P2","blocker","Remove structure property from schema component node"
107104,"editor","Painting & Printing","mmetelka","NEW"," ---","Allow multiple colors for caret row and text selection highlights","2010-09-23 07:54:10","All","P2","blocker","Allow multiple colors for caret row and text selection highlights"
136689,"uml","Diagram Class","issues","NEW"," ---","Missing menu options from assocation class","2008-06-27 19:22:50","All","P2","blocker","Missing menu options from assocation class"
78494,"uml","Project","issues","NEW"," ---","I18N - some bundles use the 2 key solution for mnemonics; the '&' solution is needed instead","2008-06-27 19:22:44","All","P2","blocker","I18N - some bundles use the 2 key solution for mnemonics; the '&' solution is needed instead"
170138,"contrib","Portalpack","satyaranjan","NEW"," ---","NullPointerException at org.netbeans.modules.portalpack.servers.websynergy.impl.LiferayTaskHandler.constructPortletViewURL","2010-04-04 17:47:31","All","P2","blocker","NullPointerException at org.netbeans.modules.portalpack.servers.websynergy.impl.LiferayTaskHandler.constructPortletViewURL"
101233,"obsolete","visualweb","pzavadsky","NEW"," ---","Current FlowLayout implementaion fixing","2007-04-23 21:59:47","All","P2","blocker","Current FlowLayout implementaion fixing"
131608,"versioncontrol","ClearCase","issues","NEW"," ---","cli interaction causes cmd timeouts","2008-05-16 13:38:16","Windows ME/2000","P2","blocker","cli interaction causes cmd timeouts"
69196,"editor","Navigation","jbecicka","NEW"," ---","[50cat] ""Show non-project classes"" label is misleading in ""Go to Class"" dialog","2010-09-23 07:44:44","Windows XP","P2","blocker","[50cat] ""Show non-project classes"" label is misleading in ""Go to Class"" dialog"
159823,"utilities","Diff","ovrabec","NEW"," ---","make diff module available outside ide module","2014-06-05 12:15:12","All","P2","blocker","make diff module available outside ide module"
95234,"profiler","Base","issues","NEW"," ---","Extend current J2EE profiling API (serverplugins) to allow stopping the server","2010-03-25 13:13:50","All","P2","blocker","Extend current J2EE profiling API (serverplugins) to allow stopping the server"
124208,"xml","Catalog","issues","REOPENED"," ---","Provide an API to make schema import for BPEL and WSDL","2009-08-11 12:14:02","All","P2","blocker","Provide an API to make schema import for BPEL and WSDL"
56778,"javaee","Web Project","dkonecny","NEW"," ---","Web Application from Existing Sources without any Java sources folder","2011-11-28 08:32:14","All","P2","blocker","Web Application from Existing Sources without any Java sources folder"
56949,"java","Project","tzezula","NEW"," ---","Different icons for test packages nodes","2014-03-11 15:00:24","All","P2","blocker","Different icons for test packages nodes"
153918,"platform","Graph","issues","NEW"," ---","need support for containers in layouts","2008-11-26 09:41:33","All","P2","blocker","need support for containers in layouts"
92961,"uml","Diagram Class","issues","NEW"," ---","Add template interface icon to palette","2007-03-07 14:05:32","All","P2","blocker","Add template interface icon to palette"
117571,"javaee","Code","ppisl","NEW"," ---","[60cat] Add option to remove framework from web applications","2008-11-17 07:03:21","Linux","P2","blocker","[60cat] Add option to remove framework from web applications"
35607,"platform","Window System","issues","NEW"," ---","Allow placement of toolbar buttons in window title ala Eclipse","2009-01-06 14:16:16","All","P2","blocker","Allow placement of toolbar buttons in window title ala Eclipse"
146508,"debugger","Code","mentlicher","NEW"," ---","Deprecate and do not use VariablesFilter.","2008-09-08 14:02:10","All","P2","blocker","Deprecate and do not use VariablesFilter."
86605,"java","Source","dbalek","NEW"," ---","Code completion should work with camel humps","2007-01-17 10:09:27","All","P2","blocker","Code completion should work with camel humps"
108809,"installer","Code","lfischmeistr","NEW"," ---","Need an option to start NetBeans after the install is completed","2014-02-10 14:15:11","All","P2","blocker","Need an option to start NetBeans after the install is completed"
137530,"soa","Composite Application","tli","NEW"," ---","No mechanisum to configue QOS features for consuming SOAP EP","2008-10-21 18:10:43","All","P2","blocker","No mechanisum to configue QOS features for consuming SOAP EP"
79630,"versioncontrol","CVS","issues","NEW"," ---","Show changes between CVS branches","2007-11-28 16:49:03","All","P2","blocker","Show changes between CVS branches"
171912,"javaee","JSF","marfous","NEW"," ---","ViewExpiredException with JSF","2013-01-28 07:15:45","All","P2","blocker","ViewExpiredException with JSF"
102406,"editor"," -- Other --","mmetelka","REOPENED"," ---","Stop using and deprecate Syntax","2012-05-28 14:15:34","All","P2","blocker","Stop using and deprecate Syntax"
133145,"java","Hints","sdedic","NEW"," ---","Surround with try-catch needs user options","2017-02-24 15:34:09","All","P2","blocker","Surround with try-catch needs user options"
70894,"apisupport","Harness","pgebauer","NEW"," ---","Lib Wrapper Module project should be able to use AntArtifact's to rebuild JARs from subprojects","2015-09-09 11:22:12","All","P2","blocker","Lib Wrapper Module project should be able to use AntArtifact's to rebuild JARs from subprojects"
161470,"versioncontrol","Subversion","issues","NEW"," ---","Create SPI for known repositories in SVN and Mercurial checkout dialogs","2009-11-30 06:12:38","All","P2","blocker","Create SPI for known repositories in SVN and Mercurial checkout dialogs"
96410,"uml","Diagram Class","issues","NEW"," ---","Getter and setter merthods should differentiate by color","2007-02-27 11:56:58","All","P2","blocker","Getter and setter merthods should differentiate by color"
124829,"obsolete","visualweb","jbaker","NEW"," ---","6.0 does not recognize the beans from 5.5.1","2008-03-18 18:00:04","All","P2","blocker","6.0 does not recognize the beans from 5.5.1"
58579,"versioncontrol","CVS","issues","NEW"," ---","Versioning window should automaticaly include newly open project","2007-01-04 17:14:01","All","P2","blocker","Versioning window should automaticaly include newly open project"
155042,"xml","Code","samaresh","NEW"," ---","Unify DTD and Schema based completion","2009-02-19 23:32:28","All","P2","blocker","Unify DTD and Schema based completion"
93877,"obsolete","visualweb","wjprakash","NEW"," ---","I18N - RFE - provide ways of using netbeans i18n wizards and other functionality in creator","2007-12-07 16:41:15","Solaris","P2","blocker","I18N - RFE - provide ways of using netbeans i18n wizards and other functionality in creator"
119132,"installer","Code","lfischmeistr","NEW"," ---","Uninstaller showing removal of server not installed","2014-02-10 14:16:19","All","P2","blocker","Uninstaller showing removal of server not installed"
38340,"xml","Text-Edit","issues","NEW"," ---","Add namespaces support to DefaultContext","2007-09-25 01:33:11","All","P2","blocker","Add namespaces support to DefaultContext"
148986,"apisupport","Project","mkozeny","NEW"," ---","Better UI for RCP application icon branding","2013-02-14 13:17:50","All","P2","blocker","Better UI for RCP application icon branding"
87815,"uml","Reverse Engineering","issues","NEW"," ---","Able to reverse engineer dependent projects","2006-10-23 23:37:38","All","P2","blocker","Able to reverse engineer dependent projects"
110242,"web","HTML Editor","mkristofic","NEW"," ---","Support for pasting images into html files","2014-10-06 13:26:48","All","P2","blocker","Support for pasting images into html files"
138843,"java","Classfile","tball","STARTED"," ---","Request for open AttributeMap#get(String)","2008-07-02 19:06:15","All","P2","blocker","Request for open AttributeMap#get(String)"
81140,"uml","Project","issues","NEW"," ---","Request to Reverse Engineer a java project without code synchronization","2008-04-25 19:50:04","All","P2","blocker","Request to Reverse Engineer a java project without code synchronization"
173639,"java","Editor","dbalek","NEW"," ---","[68cat] java/csl editor features not consistent","2012-12-11 20:31:46","All","P2","blocker","[68cat] java/csl editor features not consistent"
103925,"debugger","Java","mentlicher","NEW"," ---","Replace java.util.ResourceBundle with NbBundle","2013-01-11 19:50:48","All","P2","blocker","Replace java.util.ResourceBundle with NbBundle"
134206,"javaee","JSP Parser","issues","NEW"," ---","Previous public JSP Parser APIs are now missing!","2010-09-21 10:00:35","All","P2","blocker","Previous public JSP Parser APIs are now missing!"
72586,"platform","Dialogs&Wizards","saubrecht","NEW"," ---","DialogDisplayer should provide ability to remember preferred size","2010-10-07 10:40:11","All","P2","blocker","DialogDisplayer should provide ability to remember preferred size"
163522,"cnd","execution","ilia","NEW"," ---","Need API to replace NativeExecutor","2014-04-14 14:35:21","All","P2","blocker","Need API to replace NativeExecutor"
97485,"serverplugins","OC4J","mmocnak","REOPENED"," ---","It's not possible to stop server from IDE","2007-03-09 18:22:27","All","P2","blocker","It's not possible to stop server from IDE"
126529,"platform","Graph","krichard","STARTED"," ---","The needs to have an option to make the select action handle the right click","2008-04-10 21:31:16","All","P2","blocker","The needs to have an option to make the select action handle the right click"
60863,"guibuilder","Code","issues","NEW"," ---","Form editor inspires hard-coding","2008-04-28 11:18:46","All","P2","blocker","Form editor inspires hard-coding"
155661,"cnd","Project","issues","NEW"," ---","Project context menu is overwieghted","2011-09-22 19:26:35","All","P2","blocker","Project context menu is overwieghted"
94176,"obsolete","visualweb","sandipchitale","NEW"," ---","Insync does not instantiate non-source modeled managed-beans","2007-02-02 23:39:42","All","P2","blocker","Insync does not instantiate non-source modeled managed-beans"
121375,"versioncontrol","CVS","issues","NEW"," ---","[60cat] Do not expand \r\n to \r\r\n on Windows","2009-11-19 08:49:43","Windows XP","P2","blocker","[60cat] Do not expand \r\n to \r\r\n on Windows"
44415,"platform","Favorites","ovrabec","NEW"," ---","Write arch document","2010-10-07 10:58:49","All","P2","blocker","Write arch document"
150576,"platform","Window System","saubrecht","NEW"," ---","Should be possible to move toolbar to right/left/bottom","2011-05-23 09:21:09","All","P2","blocker","Should be possible to move toolbar to right/left/bottom"
89494,"java","JUnit","theofanis","NEW"," ---","skeleton generation of inherited methods","2011-11-04 12:08:40","Windows XP","P2","blocker","skeleton generation of inherited methods"
111813,"soa","XSLT","slunegov","NEW"," ---","XSLT service wizard for service-bridge option does not allow we-call interface with Input(InOnly ME) only message.","2007-08-08 15:23:16","All","P2","blocker","XSLT service wizard for service-bridge option does not allow we-call interface with Input(InOnly ME) only message."
15920,"platform","Text","issues","NEW"," ---","Shared ""error"" annotation","2010-01-12 05:20:16","All","P2","blocker","Shared ""error"" annotation"
140190,"uml","Output","issues","NEW"," ---","copied element can't be pasted to graphic tools","2008-12-18 22:07:14","All","P2","blocker","copied element can't be pasted to graphic tools"
82524,"xml","Schema Tools","girixkumar","NEW"," ---","Retriever Creates confusing folder hiearchy when retrieveing external wsdl/xsd documents","2006-08-24 19:11:13","All","P2","blocker","Retriever Creates confusing folder hiearchy when retrieveing external wsdl/xsd documents"
175546,"platform","Text","issues","REOPENED"," ---","[68cat] Revert default for modified & r/o display","2010-01-12 05:21:21","All","P2","blocker","[68cat] Revert default for modified & r/o display"
104672,"soa","Composite Application","vchellasamy","NEW"," ---","Support JBI endpoint reference","2007-05-23 23:19:33","All","P2","blocker","Support JBI endpoint reference"
135126,"javame"," -- Other --","issues","NEW"," ---","Editor improvements, permissions hints","2008-05-15 10:34:29","All","P2","blocker","Editor improvements, permissions hints"
74564,"versioncontrol","CVS","issues","NEW"," ---","Will not connect to repository requiring id_rsa.pub cert","2007-01-04 17:14:01","Mac OS X","P2","blocker","Will not connect to repository requiring id_rsa.pub cert"
165397,"editor","CSL (API & infrastructure)","sdedic","NEW"," ---","select code action should travers embedded langages","2011-09-05 09:29:02","All","P2","blocker","select code action should travers embedded langages"
98898,"obsolete","visualweb","dbotterill","NEW"," ---","I18N - portlet edit deployment descriptor add locale button/drop down not clear how to use","2007-03-27 18:57:33","Solaris","P2","blocker","I18N - portlet edit deployment descriptor add locale button/drop down not clear how to use"
128055,"obsolete","visualweb","sandipchitale","NEW"," ---","Performance: Outline freezes the IDE for several seconds if there are many Managed Beans","2008-02-21 22:56:30","All","P2","blocker","Performance: Outline freezes the IDE for several seconds if there are many Managed Beans"
63772,"versioncontrol","CVS","issues","NEW"," ---","'Go to next/previous difference' should allow to cycle only in current diff view","2007-01-04 17:14:01","All","P2","blocker","'Go to next/previous difference' should allow to cycle only in current diff view"
156837,"php","Code","issues","NEW"," ---","[69cat][php]Navigtor Sorting Order","2010-09-15 12:28:10","All","P2","blocker","[69cat][php]Navigtor Sorting Order"
94523,"obsolete","visualweb","potingwu","NEW"," ---","Only first Request Bean is shown in the project logical view","2007-02-05 21:25:34","All","P2","blocker","Only first Request Bean is shown in the project logical view"
122437,"xml","Code","samaresh","NEW"," ---","umbrella : xml features for post Nb 6.0","2008-01-22 19:14:08","All","P2","blocker","umbrella : xml features for post Nb 6.0"
49304,"platform","Help System","jhavlin","NEW"," ---","Document use of <presentation> tags in MasterHelpSet","2011-09-01 16:04:55","All","P2","blocker","Document use of <presentation> tags in MasterHelpSet"
151722,"javame","Build System","tzezula","NEW"," ---","Enable/disable project properties categories regarding the type of project","2012-04-16 12:22:51","All","P2","blocker","Enable/disable project properties categories regarding the type of project"
90381,"serverplugins","JBoss","phejl","NEW"," ---","JBoss and Creating Web Services from WSDL","2008-10-28 23:08:49","All","P2","blocker","JBoss and Creating Web Services from WSDL"
113652,"webservices","Designer","bhate","NEW"," ---","Allow browsing open projects for locating WSDL when creating a new WS from WSDL","2008-04-14 17:16:05","Windows XP","P2","blocker","Allow browsing open projects for locating WSDL when creating a new WS from WSDL"
27564,"obsolete","xtest","issues","NEW"," ---","Extend history matrices with high level summaries","2006-12-04 08:47:02","SunOS","P2","blocker","Extend history matrices with high level summaries"
142208,"editor","Options","mkristofic","REOPENED"," ---","The language combobox in the Editors settings","2011-06-23 08:17:59","Windows XP","P2","blocker","The language combobox in the Editors settings"
83000,"uml","General Diagram","issues","NEW"," ---","comment element name can't be changed from class diagram","2006-08-31 04:55:45","All","P2","blocker","comment element name can't be changed from class diagram"
105916,"platform","Directory Chooser","ovrabec","NEW"," ---","Multi column and detail list view mode is missing","2010-10-07 10:44:43","All","P2","blocker","Multi column and detail list view mode is missing"
